created_at,favorite_count,id,id_str,in_reply_to_user_id_str,quote_count,reply_count,retweet_count,text,withheld_in_countries,name,location,UID
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT PureShakti CDNpoli  Tell Trudeau not to ratify NAFTA  because we must follow Democrats lead not Trumps Also in elxn on,,emgfind,Alberta Canada,2925571294
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT dbcdcb EnCeJour  nat Charles Tupper mdecin et homme politique  brivement premier ministre du Canada du er mai au  juillet,,Chris Alexander,Ajax Canada,76918775
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT NatStClair A young Arctic fox has walked across the ice from Norways Svalbard islands to northern Canada in an epic journey covering,,JC,,280862521
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,Suicide prevention curriculum gives students tools to thrive not just survive  CBC News ,,ON Peer Development,Toronto,56875450
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,Hello SirWe need your kind advice on one issue our son he has PR in Canada and he works in Canada he had studi ,,Jangam Nakul CShekh,MulundWMumbai,582653071
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT rdtimewalter There ya go The Evangelists have arrived in Canada ,,Concerned Citizen,,8.96054E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,This little ladys incredible journey from Norway to Canada highlights both how hardy wildlife can be and how vital ,,Catherine McKenna,Fredericton New Brunswick,1.13919E+18
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,LET HIM HIKE,,,Baltimore MD,2445297285
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,Kan best kalau gaji graduan lebih tinggi daripada germany israel qatar uk seperti kemahiran mereka,,abdul rahman,,170658171
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,Influences chinoises et amricaines au G  entrevue avec FredericMerand  heuredumonde  ,,CRIUM,Montral  Qubec  Canada,1470509497
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT jandles So many idiots with this takeKD KD had a  lead to GSW KD and co blew said  lead KD went and joined said team,,Michael T,Somewhere in texas grinding,7.56885E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT davelackie In honour of Canada Day were giving away DSquareds Wood pour Femme fragrance  a fresh woodyfloral for her with notes,,Marie Cornwall,,58648516
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,Are you a business that does business in other provinces of Canada  smallbiz ,,Cathy Cornelius,Dartmouth Nova Scotia,7.7285E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT DublinAirport Win flights to Canada with AirCanada to any of their  destinations from DublinAirport To enter just follow amp retweet,,Aida B,Ireland,130108120
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,1.13E+18,0,0,0,SophieB Canada never had slavery Anything you see that says otherwise is MISINFORMATION Britain abolishe ,,NJoseph PhD,Toronto Ontario,7.35148E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT jandles So many idiots with this takeKD KD had a  lead to GSW KD and co blew said  lead KD went and joined said team,,KingRavi,Pakistan,372056289
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT NatStClair A young Arctic fox has walked across the ice from Norways Svalbard islands to northern Canada in an epic journey covering,,Sanda Blue,NYC exile in humid climes,2422702611
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT AnnTelnaes The US editorial cartoonists are also antistupid  Of course there have always been some who identify with a political,,rosesauthor,United StatesCanada,16445528
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,Penske Truck Leasing is hiring in Boucherville Quebec Canada Read about our latest BusinessMgmt job opening via ,,TMJQBC Jobs,Quebec,38118955
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT BashirMohamed The extent to which blacks and Aboriginals are over represented in Canadian correctional institutions is similar to tha,,,United States,3853395694
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT perspupu  ,,Joonas Linkola,Helsinki Finland,20624036
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT jonassiegel I would love us to be the most skilled and the biggest and the grittiest team going But talent will come first On Cana,,STEE BOZIC,T ,21769361
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT DublinAirport Win flights to Canada with AirCanada to any of their  destinations from DublinAirport To enter just follow amp retweet,,Aaron S,Dublin,22910535
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,Canada has added  million jobs since  Yeah and weve added  million people over the same period The ,,Simon Leblanc,Raptors bandwagon,1.09915E+18
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT ShawnMendes Happy Canada day I love Canada   ,,madeline,,1.12773E+18
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT iguinorem o mundo podia ser todo assim se vocs no ficassem jogando lixo em tudo quanto  lugar SEUS ARROMBADOS DO CARALHO ,,Aeroporto mental,,3798079707
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,215976906,0,0,0,SuzanneLeonard Trusting you had a great Canada Day Suzanne lady avec the curlsWarm regards,,James  Workman,ArcolaSaskatchewan,200761427
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT Deneze Northerners have more in common travelling eastwest than northsouth we are more connected up here than people realize ,,pihtawikosisn,amiskwacwskahikanihk,478823758
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,Vietnam North Korea China and Canada,,Genioh,Genioh,4908732610
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT whereismarktuan Toronto Canada  Dallas USA MarkTuan,,jadiesierrah,well it was fucking one of yas,8.2388E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0, for travel tech for canada Amazon toronto trip adventure goals love TFLers ,,traveltechca,,9.24465E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT AndrewScheer Whats the best way to celebrate Canada Day Seeing as much of it as you can Ill be travelling from Meductic New Bruns,,Emily fox,oceanside ,7.3343E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,Note of the top  Spoiler none of them are the US or Canada,,Adrienne Reynolds Aminatou Fangirl,Currently In between it all,118794674
